ID JCDECAUX,Marques,Année,Reftest,Nom_fichier_visuel,FAMILLE,CLASSE,Nombre de visuels,Type de campagne,Couleur dominante,Couleur propre à la marque ? ,1er point d'accroche,Personnages,Si Egérie : est-elle propre à la marque ou également sur d'autres marques ? ,Utilisation de l'égérie dans le temps,Genre,Tranche d'âge,Quantité/Place du texte dans le visuel,Discours utilisé,"Style de texte 
(Lettres)",Taille du logo,Eléments de branding,Présence d'un QR Code,Langue du claim,Contraste,Place du logo,Notoriété (base YouGov),Mise en avant prix,Charge visuelle,image_path
2749.0,BURGER KING,2024.0,2224262401.0,2224262401 BURGER KING-partenariat munoz-3,RESTAURATION,RESTAURATION RAPIDE,3.0,Produit,Beige,Non ,Produit/Service,Plusieurs personnes,,,Les 2,Adulte,Moyen,Explicatif/Narratif,Minuscule gras,Petit,Beaucoup,Non,Français,Un peu contrasté,Bas droit,0.92,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224262401 BURGER KING-partenariat munoz-3.jpg
2751.0,MUGLER,2024.0,2224282402.0,2224282402 MUGLER,HYGIENE_BEAUTE,PARFUMS,1.0,Produit,Noir,Non ,Célébrité,Personne seule,Sur d'autres marques,1ère utilisation ,Femme,Jeune adulte,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Pas contrasté,Haut milieu,0.51,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224282402 MUGLER.jpg
2754.0,LA ROCHE POSAY,2024.0,2224292401.0,2224292401 LA ROCHE POSAY,HYGIENE_BEAUTE,PRODUITS DE SOINS,1.0,Produit,Bleu,Non ,Personnage,Personne seule,,,Femme,Jeune adulte,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,0.71,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224292401 LA ROCHE POSAY.png
2758.0,MC DONALDS,2024.0,2224292403.0,2224292403 McDONALD'S-abribus,RESTAURATION,RESTAURATION RAPIDE,2.0,Produit,Orange,Non ,Produit/Service,-,,,-,-,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Aucun claim,Un peu contrasté,Haut milieu,0.95,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224292403 McDONALD'S-abribus.jpg
2769.0,FREE TELECOM,2024.0,2224292405.0,2224292405 FREE-abribus,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Produit,Gris,Non ,Produit/Service,-,,,-,-,Moyen,Humoristique,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,0.93,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224292405 FREE-abribus.jpg
2770.0,OPEL,2024.0,2224292404.0,2224292404 OPEL,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Bleu,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Majuscule gras,Moyen,Moyen,Non,Aucun claim,Un peu contrasté,Haut gauche,0.83,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224292404 OPEL.jpg
2771.0,APEROL,2024.0,2224302401.0,2224302401 APEROL-large,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Orange,Dominante,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut gauche,0.46,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224302401 APEROL-large.jpg
2771.0,APEROL,2024.0,2224302401.0,2224302401 APEROL-small,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Orange,Dominante,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut gauche,0.46,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224302401 APEROL-small.jpg
2772.0,MC DONALDS,2024.0,2224322401.0,2224322401 McDONALD'S-world tour 3 burgers abribus,RESTAURATION,RESTAURATION RAPIDE,6.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Bas droit,0.95,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322401 McDONALD'S-world tour 3 burgers abribus.jpg
2772.0,MC DONALDS,2024.0,2224322401.0,2224322401 McDONALD'S-world tour big mac abribus,RESTAURATION,RESTAURATION RAPIDE,6.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Autre,Un peu contrasté,Bas milieu,0.95,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322401 McDONALD'S-world tour big mac abribus.jpg
2772.0,MC DONALDS,2024.0,2224322401.0,2224322401 McDONALD'S-world tour cucina abribus,RESTAURATION,RESTAURATION RAPIDE,6.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Autre,Un peu contrasté,Bas milieu,0.95,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322401 McDONALD'S-world tour cucina abribus.jpg
2772.0,MC DONALDS,2024.0,2224322401.0,2224322401 McDONALD'S-world tour gamme paysage,RESTAURATION,RESTAURATION RAPIDE,6.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Bas milieu,0.95,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322401 McDONALD'S-world tour gamme paysage.jpg
2772.0,MC DONALDS,2024.0,2224322401.0,2224322401 McDONALD'S-world tour maple bbq abribus,RESTAURATION,RESTAURATION RAPIDE,6.0,Produit,Rouge,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Bas droit,0.95,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322401 McDONALD'S-world tour maple bbq abribus.jpg
2772.0,MC DONALDS,2024.0,2224322401.0,2224322401 McDONALD'S-world tour royal abribus,RESTAURATION,RESTAURATION RAPIDE,6.0,Produit,Blanc,Non ,Produit/Service,-,,,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Un peu contrasté,Bas milieu,0.95,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322401 McDONALD'S-world tour royal abribus.jpg
2774.0,HEINEKEN ENTREPRISE,2024.0,2224322403.0,2224322403 HEINEKEN-PLUS 190 PAYS- 1,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Vert,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Haut milieu,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322403 HEINEKEN-PLUS 190 PAYS- 1.jpg
2774.0,HEINEKEN ENTREPRISE,2024.0,2224322403.0,2224322403 HEINEKEN-PLUS 190 PAYS- 2,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Vert,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Dans le corps du visuel,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322403 HEINEKEN-PLUS 190 PAYS- 2.jpg
2774.0,HEINEKEN ENTREPRISE,2024.0,2224322403.0,2224322403 HEINEKEN-PLUS 190 PAYS- 3,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Vert,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Dans le corps du visuel,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322403 HEINEKEN-PLUS 190 PAYS- 3.jpg
2774.0,HEINEKEN ENTREPRISE,2024.0,2224322403.0,2224322403 HEINEKEN-PLUS 190 PAYS- 4,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Vert,Non ,Produit/Service,-,,,-,-,Moyen,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Dans le corps du visuel,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224322403 HEINEKEN-PLUS 190 PAYS- 4.jpg
2775.0,COLLECTIVE,2024.0,2224342403.0,2224342403 VIN D'ALSACE CIVA-abribus,BOISSONS,BOISSONS ALCOOLISEES,3.0,Branding,Jaune,Non ,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224342403 VIN D'ALSACE CIVA-abribus.jpg
2775.0,COLLECTIVE,2024.0,2224342403.0,2224342403 VIN D'ALSACE CIVA-crémant abribus,BOISSONS,BOISSONS ALCOOLISEES,3.0,Branding,Jaune,Non ,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224342403 VIN D'ALSACE CIVA-crémant abribus.jpg
2775.0,COLLECTIVE,2024.0,2224342403.0,2224342403 VIN D'ALSACE CIVA-paysage,BOISSONS,BOISSONS ALCOOLISEES,3.0,Branding,Jaune,Non ,Produit/Service,-,,,-,-,Faible,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224342403 VIN D'ALSACE CIVA-paysage.jpg
2773.0,FREE TELECOM,2024.0,2224342402.0,2224342402 FREE-paysage,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Produit,Gris,Non ,Produit/Service,-,,,-,-,Moyen,Humoristique,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,0.93,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224342402 FREE-paysage.jpg
2788.0,ELSEVE,2024.0,2224372402.0,2224372402 L'OREAL PARIS,HYGIENE_BEAUTE,PRODUITS CAPILLAIRES,1.0,Produit,Bleu,Non ,Célébrité,Personne seule,Sur d'autres marques,Déjà utilisée,Femme,Jeune adulte,Moyen,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,0.64,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224372402 L'OREAL PARIS.jpg
2789.0,LANCOME,2024.0,2224382401.0,2224382401 LANCOME,HYGIENE_BEAUTE,PARFUMS,1.0,Produit,Rose,Non ,Célébrité,Personne seule,Uniquement pour la marque,Déjà utilisée,Femme,Adulte,Faible,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Aucun claim,Un peu contrasté,Haut milieu,0.8,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224382401 LANCOME.jpg
2794.0,OPEL,2024.0,2224372403.0,2224372403 OPEL,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Orange,Non ,Produit/Service,-,,,-,-,Moyen,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Aucun claim,Un peu contrasté,Haut gauche,0.83,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224372403 OPEL.jpg
2796.0,SOCIETE GENERALE,2024.0,2224382403.0,2224382403 SOCIETE GENERALE-assurance-auto,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,4.0,Service,Bleu,Non ,Personnage,Personne seule,,,Femme,Adulte,Moyen,Explicatif/Narratif,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224382403 SOCIETE GENERALE-assurance-auto.jpg
2796.0,SOCIETE GENERALE,2024.0,2224382403.0,2224382403 SOCIETE GENERALE-digital,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,4.0,Service,Rose,Non ,Personnage,Personne seule,,,Femme,Adulte,Moyen,Explicatif/Narratif,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224382403 SOCIETE GENERALE-digital.jpg
2796.0,SOCIETE GENERALE,2024.0,2224382403.0,2224382403 SOCIETE GENERALE-patrimoine,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,4.0,Service,Rose,Non ,Personnage,Personne seule,,,Homme,Adulte,Moyen,Explicatif/Narratif,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224382403 SOCIETE GENERALE-patrimoine.jpg
2797.0,BRASSERIE PELICAN,2024.0,2224382402.0,2224382402 PELICAN-gamme retournée-1,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Jaune,Dominante,Mascotte,-,,,-,-,Faible,Descriptif,Majuscule gras,Grand,Beaucoup,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224382402 PELICAN-gamme retournée-1.jpg
2797.0,BRASSERIE PELICAN,2024.0,2224382402.0,2224382402 PELICAN-gamme retournée-2,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Jaune,Dominante,Mascotte,-,,,-,-,Faible,Descriptif,Majuscule gras,Grand,Beaucoup,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224382402 PELICAN-gamme retournée-2.jpg
2802.0,ETAM,2024.0,2224402402.0,2224402402 ETAM-blonde-paysage,MODE_ET_ACCESSOIRES,PRÊT A PORTER,3.0,Branding,Rose,Non ,Personnage,Personne seule,,,Femme,Jeune adulte,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Aucun claim,Un peu contrasté,Bas gauche,0.75,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402402 ETAM-blonde-paysage.jpg
2799.0,BACK MARKET,2024.0,2224402403.0,2224402403 BACKMARKET-flambant,PURE_PLAYERS,COMMERCES,5.0,Produit,Jaune,Non ,Produit/Service,-,-,-,-,-,Moyen,Humoristique,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,0.48,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402403 BACKMARKET-flambant.jpg
2799.0,BACK MARKET,2024.0,2224402403.0,2224402403 BACKMARKET-game-boy,PURE_PLAYERS,COMMERCES,5.0,Produit,Jaune,Non ,Produit/Service,-,-,-,-,-,Moyen,Humoristique,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas droit,0.48,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402403 BACKMARKET-game-boy.jpg
2799.0,BACK MARKET,2024.0,2224402403.0,2224402403 BACKMARKET-jack,PURE_PLAYERS,COMMERCES,5.0,Produit,Jaune,Non ,Produit/Service,-,-,-,-,-,Moyen,Humoristique,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas droit,0.48,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402403 BACKMARKET-jack.jpg
2799.0,BACK MARKET,2024.0,2224402403.0,2224402403 BACKMARKET-mac,PURE_PLAYERS,COMMERCES,5.0,Produit,Jaune,Non ,Produit/Service,-,-,-,-,-,Moyen,Humoristique,Minuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Bas droit,0.48,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402403 BACKMARKET-mac.jpg
2800.0,DESPERADOS,2024.0,2224402418.0,2224402418 DESPERADOS-devant un mur taggé,BOISSONS,BOISSONS ALCOOLISEES,3.0,Produit,Gris,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Très contrasté,Haut gauche,0.77,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402418 DESPERADOS-devant un mur taggé.jpg
2800.0,DESPERADOS,2024.0,2224402418.0,2224402418 DESPERADOS-VIRGIN AGRUMES,BOISSONS,BOISSONS ALCOOLISEES,3.0,Produit,Jaune,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Très contrasté,Haut gauche,0.77,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402418 DESPERADOS-VIRGIN AGRUMES.jpg
2801.0,BMW,2024.0,2224402404.0,2224402404 BMW-paysage,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Rouge,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Aucun claim,Pas contrasté,Haut gauche,0.88,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402404 BMW-paysage.jpg
2801.0,BMW,2024.0,2224402404.0,2224402404 BMW-paysage,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Rouge,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Aucun claim,Pas contrasté,Haut gauche,0.88,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224402404 BMW-paysage.jpg
2808.0,AVENE,2024.0,2224412401.0,2224412401 AVENE-paysage,HYGIENE_BEAUTE,PRODUITS DE SOINS,2.0,Produit,Beige,Présente,Personnage,Personne seule,-,-,Femme,Adulte,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.66,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412401 AVENE-paysage.jpg
2815.0,CHLOE,2024.0,2224412403.0,2224412403 CHLOE-collection romantique été 2024-2,MODE_ET_ACCESSOIRES,PRÊT A PORTER,5.0,Branding,Noir,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Faible,,,Grand,Peu,Non,Aucun claim,Un peu contrasté,Bas milieu,0.43,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412403 CHLOE-collection romantique été 2024-2.jpg
2815.0,CHLOE,2024.0,2224412403.0,2224412403 CHLOE-collection romantique été 2024-3,MODE_ET_ACCESSOIRES,PRÊT A PORTER,5.0,Branding,Noir,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Faible,,,Grand,Peu,Non,Aucun claim,Un peu contrasté,Bas milieu,0.43,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412403 CHLOE-collection romantique été 2024-3.jpg
2815.0,CHLOE,2024.0,2224412403.0,2224412403 CHLOE-collection romantique été 2024-4,MODE_ET_ACCESSOIRES,PRÊT A PORTER,5.0,Branding,Noir,Non ,Personnage,Plusieurs personnes,-,-,Femme,Jeune adulte,Faible,,,Grand,Peu,Non,Aucun claim,Un peu contrasté,Bas milieu,0.43,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412403 CHLOE-collection romantique été 2024-4.jpg
2815.0,CHLOE,2024.0,2224412403.0,2224412403 CHLOE-collection romantique été 2024-5,MODE_ET_ACCESSOIRES,PRÊT A PORTER,5.0,Branding,Noir,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Faible,,,Grand,Peu,Non,Aucun claim,Un peu contrasté,Bas milieu,0.43,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412403 CHLOE-collection romantique été 2024-5.jpg
2813.0,BURGER KING,2024.0,2224422404.0,2224422404 BURGER KING-ski & raclette 2024-1,RESTAURATION,RESTAURATION RAPIDE,3.0,Produit,Marron,Non ,Produit/Service,Personne seule,-,-,Femme,Jeune adulte,Faible,Humoristique,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Bas droit,0.92,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422404 BURGER KING-ski & raclette 2024-1.jpg
2813.0,BURGER KING,2024.0,2224422404.0,2224422404 BURGER KING-ski & raclette 2024-2,RESTAURATION,RESTAURATION RAPIDE,3.0,Produit,Marron,Non ,Produit/Service,Personne seule,-,-,Femme,Jeune adulte,Faible,Humoristique,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Bas droit,0.92,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422404 BURGER KING-ski & raclette 2024-2.jpg
2816.0,CAUDALIE,2024.0,2224412402.0,2224412402 CAUDALIE-vegan & durable-3,HYGIENE_BEAUTE,PRODUITS DE SOINS,3.0,Produit,Rose,Dominante,Personnage,Personne seule,,,Femme,Jeune adulte,Moyen,Explicatif/Narratif,Minuscule gras,Grand,Beaucoup,Non,Français,Un peu contrasté,Haut milieu,0.52,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412402 CAUDALIE-vegan & durable-3.jpg
2816.0,CAUDALIE,2024.0,2224412402.0,2224412402 CAUDALIE-vegan & durable-2,HYGIENE_BEAUTE,PRODUITS DE SOINS,3.0,Produit,Rose,Dominante,Personnage,Personne seule,,,Femme,Jeune adulte,Moyen,Explicatif/Narratif,Minuscule gras,Grand,Beaucoup,Non,Français,Un peu contrasté,Haut milieu,0.52,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224412402 CAUDALIE-vegan & durable-2.jpg
2814.0,TGV INOUI,2024.0,2224422406.0,2224422406 SNCF-de la France à l'Europe,TOURISME,VOYAGES TOURISME,2.0,Offre,Bleu,Non ,Personnage,Plusieurs personnes,-,-,Femme,Jeune adulte,Moyen,Explicatif/Narratif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Bas droit,0.95,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422406 SNCF-de la France à l'Europe.jpg
2814.0,TGV INOUI,2024.0,2224422406.0,2224422406 SNCF-moins faire chauffer sa carte,TOURISME,VOYAGES TOURISME,2.0,Offre,Jaune,Non ,Personnage,Plusieurs personnes,-,-,Les 2,Senior,Moyen,Explicatif/Narratif,Majuscule gras,Petit,Beaucoup,Non,Français,Très contrasté,Bas droit,0.95,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422406 SNCF-moins faire chauffer sa carte.jpg
2817.0,PEUGEOT AUTOMOBILES,2024.0,2224422403.0,2224422403 PEUGEOT-générique,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Gris,Non ,Produit/Service,-,-,-,-,-,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.93,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422403 PEUGEOT-générique.jpg
2817.0,PEUGEOT AUTOMOBILES,2024.0,2224422403.0,2224422403 PEUGEOT-paris,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Gris,Non ,Produit/Service,-,-,-,-,-,Moyen,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.93,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422403 PEUGEOT-paris.jpg
2818.0,WILLIAM GRANT & SONS,2024.0,2224422402.0,2224422402 WILLIAM-GRANT'S,BOISSONS,BOISSONS ALCOOLISEES,1.0,Branding,Marron,Dominante,Personnage,Plusieurs personnes,-,-,Homme,Adulte,Faible,Explicatif/Narratif,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Dans le corps du visuel,0.57,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224422402 WILLIAM-GRANT'S.jpg
2819.0,MAISON 123,2024.0,2224442403.0,2224442403 MAISON-123-beige,MODE_ET_ACCESSOIRES,PRÊT A PORTER,3.0,Branding ,Beige,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Faible,,Minuscule gras,Petit,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224442403 MAISON-123-beige.jpg
2819.0,MAISON 123,2024.0,2224442403.0,2224442403 MAISON-123-chapeau,MODE_ET_ACCESSOIRES,PRÊT A PORTER,3.0,Branding ,Beige,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Faible,,Minuscule gras,Petit,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224442403 MAISON-123-chapeau.jpg
2819.0,MAISON 123,2024.0,2224442403.0,2224442403 MAISON-123-PULL,MODE_ET_ACCESSOIRES,PRÊT A PORTER,3.0,Branding ,Marron,Non ,Personnage,Personne seule,-,-,Femme,Jeune adulte,Faible,,Minuscule gras,Petit,Peu,Non,Aucun claim,Pas contrasté,Bas milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224442403 MAISON-123-PULL.jpg
2820.0,COLLECTIVE,2024.0,2224442404.0,2224442404 VINS D'ALSACE CIVA-variations sur le nom-1,BOISSONS,BOISSONS ALCOOLISEES,2.0,Branding,Blanc,Non ,Produit/Service,-,-,-,-,-,Moyen,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224442404 VINS D'ALSACE CIVA-variations sur le nom-1.jpg
2831.0,IKEA,2024.0,2224442402.0,2224442402 IKEA-canapé,DISTRIBUTION,DISTRIBUTION SPECIALISEE,3.0,Produit,Blanc,Non ,Produit/Service,-,-,-,-,-,Moyen,Humoristique,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Bas droit,0.94,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2224442402 IKEA-canapé.jpg
